iter,psnr
810,24.335192
811,24.530584
812,24.264259
813,24.315163
814,24.329046
815,24.594805
816,24.357183
817,24.370829
818,24.494080
819,24.769194
820,24.236191
821,24.386621
822,24.505014
823,24.388260
824,24.643177
825,24.854605
826,24.687946
827,24.727505
828,24.688612
829,24.604637
830,24.699009
831,24.434162
832,24.259617
833,24.291351
834,24.396469
835,24.139059
836,24.509340
837,24.472876
838,24.319441
839,24.542137
840,24.325047
841,24.515612
842,24.487724
843,24.435621
844,24.383078
845,24.401735
846,24.376949
847,24.582724
848,24.111439
849,23.941381
850,24.617298
851,24.129686
852,24.379068
853,24.177221
854,24.314266
855,24.388718
856,24.908789
857,24.725269
858,24.549974
859,24.485205
860,24.540977
861,24.618448
862,24.629745
863,24.707140
864,24.732944
865,24.793808
866,24.578712
867,24.818399
868,24.525932
869,24.740719
870,24.711849
871,24.518278
872,24.611698
873,24.589533
874,24.658081
875,24.810585
876,24.458544
877,24.390577
878,24.605156
879,24.471233
880,24.632532
881,24.591757
882,24.663239
883,24.368130
884,24.418455
885,24.369387
886,24.681917
887,24.639088
888,24.724224
889,24.504189
890,24.545759
891,24.363600
892,24.317234
893,24.408365
894,24.531347
895,24.206358
896,24.456486
897,24.305700
898,24.429092
899,24.363724
900,24.426716
901,24.347521
902,24.200815
903,24.567455
904,24.363297
905,24.063208
906,24.659042
907,24.460833
908,24.336439
909,24.304434
910,24.468014
911,24.523636
912,24.424063
913,24.389944
914,24.755239
915,24.390020
916,24.675669
917,24.652655
918,24.740515
919,24.637802
920,24.641357
921,24.696941
922,24.699862
923,24.793110
924,24.580606
925,24.590109
926,24.342289
927,24.620087
928,24.596918
929,24.583406
930,24.771996
931,24.894609
932,24.531836
933,24.613258
934,24.555981
935,24.505751
936,24.771545
937,24.339485
938,24.610746
939,24.745708
940,24.561823
941,24.542732
942,24.518625
943,24.453226
944,24.656029
945,24.644100
946,24.501808
947,24.714174
948,24.506744
949,24.688402
950,24.865356
951,24.606417
952,24.556950
953,24.429129
954,24.598291
955,24.118206
956,24.669313
957,24.403694
958,24.480530
959,24.397520
960,24.683228
961,24.662304
962,24.507988
963,24.429077
964,24.639738
965,24.250753
966,24.445524
967,24.371675
968,24.556839
969,24.636633
970,24.764797
971,24.506607
972,24.597067
973,24.467207
974,24.536036
975,24.303013
976,24.353930
977,24.118006
978,24.267750
979,24.070967
980,24.359373
981,24.203630
982,24.563562
983,24.529205
984,24.383907
985,24.443275
986,24.073631
987,23.996597
988,24.502457
989,24.316528
990,24.202686
991,24.037893
992,24.485176
993,24.329117
994,24.266413
995,24.103676
996,24.680994
997,24.135534
998,24.520626
999,23.379093
1000,24.068281
1001,23.249502
1002,23.852898
1003,24.158947
1004,23.726805
1005,24.090151
1006,23.783171
1007,24.250826
1008,23.520950
1009,24.210627
1010,24.020823
1011,24.130007
1012,23.918274
1013,23.764631
1014,24.177261
1015,23.941999
1016,24.021832
1017,24.163033
1018,23.742813
1019,23.901068
1020,24.013109
1021,24.425592
1022,23.931965
1023,24.215384
1024,24.278282
1025,24.171268
1026,24.099861
1027,24.086746
1028,24.029676
1029,24.300238
1030,24.188044
1031,24.394157
1032,24.029551
1033,24.368067
1034,24.216835
1035,24.028334
1036,24.060579
1037,24.401918
1038,24.274176
1039,24.394901
1040,24.615147
1041,23.925278
1042,24.439930
1043,24.618540
1044,24.407404
1045,24.347729
1046,24.638004
1047,24.717752
1048,24.623489
1049,24.636749
1050,24.844875
1051,24.771660
1052,24.695198
1053,24.800888
1054,24.773968
1055,24.618111
1056,25.061979
1057,24.625015
1058,24.755709
1059,24.909605
1060,24.855463
1061,24.566006
1062,24.722822
1063,24.740055
1064,24.851902
1065,24.924850
1066,24.859398
1067,24.914127
1068,24.843756
1069,24.671972
1070,24.910353
1071,24.506907
1072,24.599333
1073,24.845570
1074,24.842569
1075,24.905176
1076,24.799515
1077,24.723564
1078,24.721956
1079,24.859524
1080,24.753916
1081,24.742149
1082,24.881723
1083,24.997147
1084,24.528189
1085,24.933653
1086,24.759405
1087,24.557697
1088,24.760048
1089,24.554209
1090,24.514492
1091,24.563019
1092,24.562582
1093,24.553799
1094,24.585026
1095,24.851458
1096,24.585903
1097,24.881639
1098,24.739737
1099,24.751270
1100,24.508385
1101,24.398743
1102,24.678333
1103,24.617071
1104,24.483583
1105,24.840929
1106,24.723398
1107,24.449764
1108,24.731298
1109,24.670401
1110,24.597784
1111,24.308727
1112,24.695354
1113,24.358335
1114,24.424137
1115,24.632578
1116,24.456528
1117,24.628349
1118,24.213125
1119,24.376192
1120,24.681038
1121,24.303053
1122,24.484821
1123,24.417225
1124,24.358870
1125,24.763355
1126,24.170834
1127,24.616674
1128,24.857803
1129,24.416706
1130,24.481703
1131,24.512203
1132,24.336637
1133,24.466593
1134,24.861820
1135,24.661364
1136,24.838766
1137,24.675413
1138,24.535894
1139,24.539261
1140,24.572588
1141,24.654600
1142,24.256239
1143,24.714806
1144,24.501160
1145,24.591408
1146,24.652424
1147,24.811880
1148,24.707064
1149,24.772778
1150,24.736629
1151,24.498766
1152,24.829580
1153,24.870750
1154,24.875586
1155,24.593456
1156,24.441528
1157,24.679485
1158,24.981119
1159,24.740679
1160,24.707481
1161,24.763660
1162,24.592186
1163,24.711367
1164,24.552670
1165,24.421618
1166,24.451279
1167,24.650743
1168,24.766388
1169,24.682655
1170,24.708843
1171,24.795433
1172,24.578131
1173,24.797932
1174,24.420000
1175,24.492075
1176,24.716103
1177,24.607767
1178,24.511827
1179,24.833054
1180,24.636873
1181,24.906498
1182,24.320501
1183,24.659866
1184,24.917046
1185,24.470539
1186,25.128832
1187,24.454321
1188,24.804756
1189,24.640463
1190,24.563614
1191,24.815060
1192,24.799109
1193,24.859936
1194,24.681046
1195,24.750223
1196,24.767374
1197,24.956108
1198,24.821182
1199,24.851925
1200,24.687433
1201,24.757351
1202,24.459791
1203,24.914635
1204,24.495926
1205,24.539993
1206,24.920916
1207,24.867109
1208,24.703960
1209,24.737385
1210,24.770279
1211,24.694227
1212,24.846060
1213,24.990225
1214,24.720846
1215,24.804138
1216,24.711231
1217,24.722645
1218,24.943979
1219,24.675276
1220,24.740984
1221,24.752539
1222,25.007271
1223,24.803120
1224,24.785374
1225,24.856256
1226,25.001291
1227,25.003267
1228,25.039112
1229,25.054529
1230,24.854719
1231,24.922194
1232,24.814320
1233,24.722258
1234,24.786131
1235,24.796127
1236,25.036425
1237,24.735325
1238,24.927193
1239,24.969620
1240,24.555616
1241,24.763197
1242,24.514610
1243,24.546801
1244,24.712749
1245,24.592962
1246,24.837658
1247,24.776070
1248,24.821600
1249,24.625751
1250,24.872095
1251,25.060959
1252,24.913057
1253,24.799868
1254,24.802467
1255,24.738707
1256,24.874388
1257,24.564449
1258,24.888515
1259,24.569405
1260,24.772041
1261,24.709793
1262,24.710466
1263,24.948092
1264,24.758947
1265,24.795074
1266,24.635847
1267,24.803892
1268,24.668989
1269,24.580822
1270,24.510653
1271,24.386066
1272,24.657185
1273,24.563587
1274,24.650150
1275,24.738565
1276,24.608809
1277,24.607201
1278,24.724583
1279,24.845158
1280,24.624838
1281,24.813215
1282,24.843142
1283,24.847576
1284,24.923174
1285,24.699905
1286,24.800678
1287,24.738695
1288,24.878014
1289,24.984182
1290,24.693178
1291,24.728558
1292,24.846703
1293,24.833635
1294,24.871778
1295,24.699690
1296,24.925430
1297,25.008881
1298,25.068293
1299,24.681759
1300,25.069193
1301,24.727552
1302,24.681091
1303,24.801584
1304,24.923828
1305,24.935291
1306,24.813135
1307,24.903406
1308,24.779026
1309,24.590862
1310,24.715891
1311,24.762363
1312,24.848036
1313,24.976376
1314,24.613564
1315,24.875872
1316,24.858658
1317,24.683435
1318,24.565191
1319,24.774904
1320,24.676115
1321,24.808136
1322,24.719522
1323,24.807894
1324,24.589813
1325,24.509499
1326,24.877359
1327,24.764101
1328,25.018438
1329,24.697474
1330,24.581148
1331,24.969395
1332,24.830545
1333,24.989460
1334,24.698864
1335,24.849428
1336,24.993908
1337,24.845703
1338,24.648245
1339,24.516022
1340,24.944698
1341,24.742916
1342,24.587793
1343,24.748838
1344,24.689756
1345,24.494452
1346,24.906061
1347,24.820234
1348,24.684185
1349,24.786335
1350,24.593283
1351,24.652260
1352,24.923042
1353,24.614922
1354,24.265215
1355,24.641115
1356,24.691528
1357,24.732159
1358,24.419231
1359,24.295376
1360,24.369223
1361,24.399868
1362,24.386909
1363,24.089108
1364,24.351385
1365,24.280012
1366,24.687719
1367,24.654669
1368,24.373707
1369,24.430267
1370,24.293335
1371,24.169641
1372,24.334148
1373,24.282009
1374,24.224384
1375,24.307516
1376,24.333839
1377,24.202009
1378,24.267269
1379,24.412970
1380,24.321827
1381,24.364777
1382,24.361826
1383,24.319393
1384,24.117987
1385,24.545725
1386,24.230742
1387,24.553709
1388,24.431595
1389,24.489830
1390,24.609093
1391,24.051924
1392,24.530563
1393,24.274807
1394,24.520081
1395,24.616690
1396,24.663446
1397,24.603956
1398,24.195742
1399,24.493612
1400,24.630636
1401,24.435320
1402,24.762640
1403,24.713423
1404,24.743982
1405,24.333937
1406,24.356804
1407,24.701847
1408,24.687634
1409,24.363104
1410,24.913807
1411,24.388025
1412,24.532751
1413,24.666439
1414,24.640745
1415,24.586864
1416,24.521873
1417,24.398613
1418,24.698818
1419,24.413254
1420,24.148731
1421,24.180754
1422,24.395542
1423,23.705357
1424,23.906233
1425,23.930559
1426,23.359264
1427,23.832186
1428,24.096178
1429,24.058140
1430,23.988117
1431,24.027250
1432,24.154819
1433,24.553696
1434,24.253830
1435,24.412905
1436,24.526316
1437,24.531221
1438,24.652693
1439,24.249212
1440,24.596729
1441,24.317429
1442,24.485081
1443,24.368200
1444,24.465109
1445,24.313688
1446,24.708742
1447,24.515951
1448,24.785711
1449,24.326464
1450,24.601963
1451,24.414974
1452,24.712500
1453,24.678125
1454,24.621033
1455,24.967901
1456,24.927597
1457,24.688879
1458,24.459532
1459,24.586985
1460,24.602346
1461,24.557470
1462,24.428896
1463,24.461830
1464,24.504612
1465,24.831383
1466,24.817921
1467,24.813370
1468,24.705505
1469,24.675730
1470,24.984013
1471,24.549194
1472,24.798594
1473,24.616623
1474,24.368814
1475,24.650991
1476,24.761772
1477,24.480906
1478,24.982216
1479,25.035982
1480,24.701574
1481,24.631287
1482,24.695393
1483,24.603104
1484,24.878262
1485,24.751055
1486,24.736538
1487,24.994898
1488,24.538038
1489,25.013899
1490,24.773479
1491,24.827284
1492,24.906511
1493,24.735086
1494,24.927004
1495,24.779966
1496,24.871471
1497,24.796358
1498,24.689297
1499,24.866314
1500,24.760099
1501,24.964287
1502,24.985821
1503,24.808308
1504,24.597923
1505,24.896811
1506,24.734131
1507,25.107782
1508,24.935074
1509,24.577549
1510,24.733425
1511,24.811211
1512,24.660006
1513,24.715221
1514,24.376213
1515,24.646505
1516,24.685358
1517,24.645002
1518,24.959717
1519,24.934933
1520,24.394945
1521,24.923031
1522,24.606928
1523,24.587822
1524,24.756750
1525,24.691895
1526,25.016445
1527,24.871006
1528,24.781094
1529,24.863903
1530,24.878925
1531,24.852962
1532,24.686180
1533,24.731562
1534,24.879677
1535,24.996952
1536,24.839743
1537,24.995209
1538,25.009054
1539,24.884514
1540,24.534880
1541,24.782900
1542,24.964298
1543,24.756979
1544,24.575186
1545,24.515144
1546,24.847530
1547,24.706438
1548,24.773542
1549,24.655794
1550,24.773895
1551,24.446659
1552,24.731077
1553,24.458435
1554,24.883423
1555,24.746618
1556,24.742817
1557,24.802080
1558,24.517990
1559,24.581686
1560,24.726646
1561,24.414932
1562,24.675417
1563,24.531176
1564,24.470165
1565,25.055666
1566,24.481691
1567,24.631599
1568,24.843065
1569,24.685450
1570,24.710033
1571,24.594814
1572,24.771650
1573,24.875021
1574,24.600561
1575,24.923393
1576,24.808281
1577,24.785313
1578,24.928936
1579,24.698050
1580,24.801821
1581,24.909153
1582,24.886797
1583,24.970083
1584,24.897324
1585,25.024590
1586,24.946325
1587,24.957214
1588,24.774048
1589,25.065517
1590,24.993269
1591,25.177380
1592,24.959488
1593,25.123470
1594,24.996023
1595,25.072166
1596,24.941769
1597,25.099350
1598,24.680616
1599,24.776903
1600,24.767080
1601,24.921698
1602,24.870770
1603,25.030851
1604,24.959486
1605,24.808531
1606,24.950768
1607,24.765411
1608,24.709249
1609,24.725445
1610,24.706770
1611,24.431793
1612,24.943125
1613,25.003794
1614,24.951843
1615,24.708067
1616,24.690527
1617,24.842426
1618,25.098114
1619,25.070210
1620,24.847591
1621,24.825100
1622,24.999834
1623,25.135988
1624,24.596983
1625,24.809437
1626,24.972713
1627,24.867933
1628,24.846521
1629,24.850178
1630,24.805050
1631,25.102016
1632,24.904411
1633,24.770500
1634,25.004158
1635,24.969198
1636,24.927101
1637,24.733562
1638,24.953398
1639,24.963203
1640,24.827034
1641,24.909243
1642,24.977947
1643,24.846336
1644,24.832911
1645,24.943224
1646,25.156092
1647,25.025183
1648,25.071421
1649,24.633762
1650,25.055044
1651,24.950104
1652,24.842512
1653,24.795799
1654,25.044996
1655,24.960785
1656,25.008615
1657,24.956448
1658,24.972940
1659,25.008024
1660,24.891403
1661,25.065659
1662,24.900639
1663,24.847296
1664,24.952778
1665,24.791973
1666,24.969477
1667,24.716761
1668,24.790855
1669,24.825893
1670,24.829208
1671,24.660089
1672,25.057377
1673,24.777411
1674,24.949406
1675,25.006655
1676,24.534163
1677,24.623449
1678,24.873352
1679,24.588188
1680,24.929800
1681,24.893810
1682,24.587503
1683,24.949678
1684,24.810123
1685,24.528496
1686,24.630825
1687,24.749634
1688,24.563049
1689,24.565557
1690,24.649961
1691,24.403494
1692,24.582891
1693,24.793800
1694,24.176634
1695,24.825390
1696,24.635862
1697,24.752985
1698,24.801907
1699,24.475430
1700,24.833975
1701,24.729488
1702,24.893482
1703,24.671289
1704,24.649765
1705,24.633101
1706,24.733532
1707,24.806366
1708,24.985067
1709,24.691338
1710,24.566236
1711,24.957783
1712,24.889023
1713,24.615187
1714,24.806671
1715,24.623690
1716,24.735287
1717,24.764585
1718,24.620213
1719,24.766203
1720,24.887255
1721,25.046793
1722,24.799767
1723,24.821341
1724,24.828594
1725,25.148138
1726,24.904629
1727,24.965300
1728,25.049204
1729,25.014227
1730,24.850519
1731,24.903498
1732,24.800434
1733,24.820639
1734,24.907585
1735,24.775669
1736,24.930754
1737,24.683344
1738,24.891296
1739,24.610584
1740,24.924635
1741,24.501295
1742,24.634003
1743,24.830969
1744,24.701883
1745,24.849998
1746,24.940872
1747,24.932983
1748,24.591452
1749,24.763622
1750,24.713528
1751,25.016611
1752,24.782562
1753,25.058865
1754,24.916277
1755,24.830643
1756,24.851427
1757,24.948366
1758,24.814344
1759,25.094009
1760,24.764536
1761,25.073130
1762,24.899040
1763,24.983461
1764,24.691154
1765,24.762901
1766,25.032347
1767,24.944084
1768,24.892914
1769,24.816196
1770,24.888657
1771,24.965559
1772,24.749630
1773,25.002064
1774,24.803154
1775,25.087799
1776,24.913548
1777,24.984127
1778,24.994570
1779,25.138916
1780,24.855408
1781,24.922232
1782,24.815142
1783,24.564590
1784,24.754564
1785,24.812132
1786,24.919767
1787,24.761944
1788,25.097521
1789,24.730518
1790,24.681601
1791,25.092251
1792,24.775993
1793,25.054470
1794,24.980530
1795,24.903534
1796,24.834177
1797,24.875483
1798,25.038570
1799,24.784534
1800,24.775070
1801,24.632452
1802,24.618294
1803,24.778299
1804,24.591091
1805,24.796745
1806,24.570385
1807,24.574577
1808,24.126482
1809,24.085703
1810,24.220747
1811,23.402540
1812,24.506277
1813,23.111240
1814,24.314615
1815,23.647615
1816,23.190071
1817,24.062246
1818,23.454729
1819,23.886776
1820,24.130152
1821,24.023298
1822,23.985130
1823,24.247272
1824,24.112019
1825,24.256790
1826,24.426117
1827,24.306696
1828,24.255127
1829,24.373398
1830,24.450550
1831,24.611292
1832,24.624712
1833,24.490980
1834,24.800917
1835,24.488783
1836,24.470060
1837,24.036289
1838,24.223631
1839,24.035969
1840,23.476780
1841,23.697111
1842,24.326113
1843,23.755478
1844,24.068045
1845,23.571293
1846,23.960598
1847,23.808647
1848,24.205452
1849,24.022242
1850,24.590126
1851,24.408686
1852,24.353504
1853,24.273205
1854,24.281584
1855,24.338186
1856,24.605074
1857,24.594805
1858,24.664526
1859,24.632912
1860,24.480762
1861,24.684587
1862,24.545885
1863,24.956337
1864,24.501276
1865,24.673130
1866,24.536543
1867,24.627089
1868,24.376524
1869,24.535929
1870,24.672550
1871,24.690434
1872,24.899048
1873,24.564100
