iter,psnr
358,24.253962
359,24.161806
360,23.957319
361,24.333363
362,24.317909
363,24.445370
364,24.214663
365,24.488632
366,24.359306
367,24.292091
368,24.239437
369,24.154724
370,24.213148
371,24.282743
372,24.249952
373,24.070230
374,24.429028
375,24.076931
376,24.153387
377,24.488907
378,24.198996
379,24.202320
380,24.150488
381,24.086710
382,24.250288
383,24.169687
384,24.415777
385,24.151934
386,24.157936
387,24.294952
388,24.315428
389,24.244642
390,24.388250
391,24.428446
392,24.451441
393,24.224009
394,24.221838
395,24.167116
396,24.265209
397,24.171694
398,24.241753
399,24.256973
400,24.194334
401,24.360569
402,24.270348
403,23.921858
404,23.978828
405,24.178141
406,24.327957
407,24.275339
408,23.948465
409,24.401258
410,24.087807
411,24.067680
412,24.215868
413,24.265659
414,24.299923
415,24.205093
416,24.239256
417,24.284927
418,24.318253
419,24.376711
420,24.259752
421,24.275850
422,24.389231
423,24.508627
424,24.452278
425,24.153378
426,24.344467
427,24.201286
428,24.263868
429,24.389145
430,24.060808
431,24.047600
432,24.385344
433,24.461584
434,23.898085
435,24.396080
436,24.431612
437,24.005198
438,24.274656
439,24.330786
440,24.146830
441,24.050579
442,24.216757
443,24.119507
444,23.981482
445,24.346924
446,24.295910
447,24.232925
448,24.293367
449,24.296305
450,24.349287
451,24.567228
452,24.367491
453,24.416336
454,24.456238
455,24.427689
456,24.262899
457,24.345825
458,24.425238
459,24.491295
460,24.502226
461,24.599968
462,24.240826
463,24.363102
464,24.376200
465,24.627380
466,24.416630
467,24.127035
468,24.071556
469,24.258154
470,24.475739
471,24.211267
472,24.434870
473,24.357611
474,24.032354
475,23.950535
476,24.239359
477,24.435209
478,24.273365
479,24.222628
480,24.374466
481,24.477709
482,24.139055
483,24.215778
484,24.675846
485,24.268276
486,24.265627
487,24.289106
488,24.365845
489,24.398252
490,24.367126
491,24.444105
492,24.142797
493,24.545809
494,24.411766
495,24.363848
496,24.370752
497,24.364342
498,24.597059
499,24.626041
500,24.396143
501,24.652988
502,24.412653
503,24.391975
504,24.441061
505,24.423138
506,24.240141
507,24.243027
508,24.281116
509,24.624161
510,24.403875
511,24.198648
512,24.167324
513,24.411024
514,24.605198
515,24.397768
516,24.446772
517,24.394722
518,24.206373
519,24.133495
520,24.502588
521,24.354717
522,24.389626
523,24.435307
524,24.594933
525,24.607681
526,24.598862
527,24.613964
528,24.441254
529,24.641029
530,24.373707
531,24.509575
532,24.656755
533,24.568808
534,24.466497
535,24.621246
536,24.474773
537,24.463118
538,24.387156
539,24.318159
540,24.719675
541,24.338360
542,24.453911
543,24.390207
544,24.598644
545,24.754906
546,24.461046
547,24.450230
548,24.679575
549,24.325331
550,24.334307
551,24.227713
552,24.030313
553,24.333635
554,24.635593
555,24.516777
556,24.306948
557,24.434978
558,24.474928
559,24.387938
560,24.321781
561,24.341330
562,24.340509
563,24.105930
564,24.290413
565,24.520977
566,24.562635
567,24.541267
568,24.250549
569,24.664600
570,24.576420
571,24.562614
572,24.613005
573,24.386488
574,24.631790
575,24.471052
576,24.610001
577,24.635763
578,24.359529
579,24.558910
580,24.588938
581,24.514446
582,24.396809
583,24.408159
584,24.533442
585,24.598650
586,24.609386
587,24.565008
588,24.565737
589,24.641071
590,24.540295
591,24.584173
592,24.659586
593,24.423618
594,24.470207
595,24.636532
596,24.335886
597,24.516758
598,24.769751
599,24.746622
600,24.683880
601,24.510229
602,24.443233
603,24.693331
604,24.731001
605,24.501194
606,24.675310
607,24.455854
608,24.219580
609,24.513203
610,24.745764
611,24.442005
612,24.333473
613,24.347973
614,24.843029
615,24.775846
616,24.592640
617,24.856726
618,24.596188
619,24.537733
620,24.281588
621,24.740917
622,24.501497
623,24.790203
624,24.644939
625,24.837976
626,24.605167
627,24.813971
628,24.391975
629,24.771772
630,24.684561
631,24.736002
632,24.657520
633,24.727699
634,24.623173
635,24.549973
636,24.388170
637,24.795769
638,24.558899
639,24.461027
640,24.444994
641,24.603931
642,24.781569
643,24.156668
644,24.124939
645,24.598173
646,24.524288
647,24.458208
648,24.576115
649,24.654428
650,24.469568
651,24.674177
652,24.606205
653,24.338982
654,24.557272
655,24.397354
656,24.441668
657,24.505445
658,24.493803
659,24.539976
660,24.548281
661,24.526283
662,24.841393
663,24.581192
664,24.594114
665,24.623669
666,24.638659
667,24.441362
668,24.690218
669,24.592207
670,24.716333
671,24.466818
672,24.613239
673,24.852882
674,24.930786
675,24.644117
676,24.378813
677,24.633835
678,24.676365
679,24.736637
680,24.787670
681,24.650564
682,24.500568
683,24.632326
684,24.411007
685,24.871141
686,24.780022
687,24.665127
688,24.445360
689,24.726784
690,24.677692
691,24.485353
692,24.708321
693,24.837324
694,24.371323
695,24.411703
696,24.605368
697,24.532621
698,24.976315
699,24.711445
700,24.632080
701,24.496803
702,24.643162
703,24.485706
704,24.299513
705,24.772228
706,24.739086
707,24.789362
708,24.496067
709,24.782251
710,24.856226
711,24.715916
712,24.518661
713,24.946377
714,24.644634
715,24.829128
716,24.653027
717,24.805222
718,24.619390
719,24.774168
720,24.621248
721,24.765537
722,24.408543
723,24.599846
724,24.732880
725,24.333923
726,24.551735
727,24.619814
728,24.751074
729,24.560661
730,24.485542
731,24.594936
732,24.426460
733,24.641184
734,24.522135
735,24.504196
736,24.581377
737,24.692276
738,24.534626
739,24.601675
740,24.773617
741,24.423895
742,24.420145
743,24.694441
744,24.944448
745,24.683022
746,24.766960
747,24.634228
748,24.511103
749,24.547625
750,24.658430
751,24.684484
752,24.437441
753,24.795435
754,24.750343
755,24.625977
756,24.654251
757,24.897449
758,24.504856
759,24.601902
760,24.631630
761,24.506435
762,24.801733
763,24.725782
764,24.932386
765,24.606369
766,24.641327
767,24.546907
768,24.775162
769,24.718632
770,24.610022
771,24.592670
772,24.792503
773,24.644756
774,24.665861
775,24.774355
776,24.617146
777,24.539585
778,24.621798
779,24.699060
780,24.481184
781,24.646614
782,24.680050
783,24.579786
784,24.550121
785,24.801392
786,24.748817
787,24.829170
788,24.666937
789,24.773327
790,24.801428
791,24.583193
792,24.740623
793,25.039948
794,24.858643
795,24.721849
796,24.743675
797,24.626392
798,24.885778
799,24.712511
800,24.658657
801,24.725918
802,24.547005
803,24.496092
804,24.430365
805,24.694941
806,24.735443
807,24.972723
808,24.760229
809,24.647936
810,24.771549
811,24.893000
812,24.747904
813,24.697298
814,24.658569
815,24.752943
816,24.409851
817,24.534462
818,24.693844
819,24.946360
820,24.383799
821,24.621557
822,24.610863
823,24.632252
824,24.701313
825,25.062271
826,24.825855
827,24.770163
828,24.704782
829,24.481256
830,24.881752
831,24.624893
832,24.427145
833,24.255129
834,24.488506
835,24.517080
836,24.846312
837,24.905359
838,24.648657
839,24.867682
840,24.857262
841,24.762009
842,24.622301
843,24.906303
844,24.596292
845,24.586081
846,24.754595
847,24.822182
848,24.713575
849,24.654121
850,24.851446
851,24.697109
852,24.711851
853,24.633728
854,24.560562
855,24.561399
856,24.944288
857,24.717173
858,24.558620
859,24.634123
860,24.697924
861,24.598522
862,24.734636
863,24.671970
864,24.735010
865,24.756096
866,24.613903
867,24.865646
868,24.576298
869,24.913942
870,24.662743
871,24.508648
872,24.655655
873,24.408278
874,24.669249
875,24.747381
876,24.725061
877,24.656233
878,24.677568
879,24.819532
880,24.797617
881,24.766098
882,24.822226
883,24.552071
884,24.615854
885,24.647154
886,24.823967
887,24.783447
888,25.034941
889,24.758415
890,24.945896
891,24.581514
892,24.571051
893,24.725824
894,24.699018
895,24.456408
896,24.932772
897,24.795942
898,24.767698
899,24.606508
900,24.859426
901,24.647936
902,24.683731
903,24.931566
904,24.628696
905,24.626553
906,25.005157
907,24.818569
908,24.981098
909,24.538231
910,24.604858
911,24.686914
912,24.802355
913,24.800013
914,24.867630
915,24.650431
916,25.065878
917,24.831701
918,24.947470
919,24.926191
920,24.845850
921,24.891499
922,24.898840
923,24.967705
924,24.944088
925,24.632465
926,24.804106
927,24.835691
928,24.784159
929,24.686743
930,24.848282
931,25.001287
932,24.909178
933,24.726473
934,24.683992
935,24.794554
936,24.961903
937,24.587372
938,24.780979
939,24.892921
940,24.792625
941,24.830503
942,24.847179
943,24.806894
944,24.827957
945,24.775368
946,24.890415
947,24.875048
948,24.792154
949,24.864151
950,24.931585
951,24.767523
952,24.806103
953,25.063778
954,24.897816
955,24.799093
956,24.874638
957,24.799244
958,24.891350
959,24.679338
960,24.964605
961,24.789221
962,24.644049
963,24.730381
964,24.591917
965,24.408283
966,24.650873
967,24.885017
968,24.956089
969,24.977268
970,24.825193
971,25.094126
972,24.830334
973,24.773888
974,25.155968
975,24.868605
976,24.933937
977,24.453602
978,24.717930
979,24.635782
980,24.747538
981,24.423521
982,24.600029
983,24.626583
984,24.824989
985,24.759823
986,24.565289
987,24.557371
988,24.893803
989,24.875345
990,24.731848
991,24.838274
992,24.996803
993,24.678751
994,24.729446
995,24.841848
996,25.074148
997,24.974733
998,25.062099
999,24.747345
1000,24.665276
1001,24.599834
1002,24.756628
1003,24.776430
1004,24.843887
1005,25.050159
1006,24.749584
1007,24.894087
1008,24.572409
1009,24.770964
1010,24.952515
1011,24.592865
1012,24.760538
1013,24.824989
1014,24.825153
1015,24.870831
1016,24.512554
1017,24.744688
1018,24.786732
1019,24.622627
1020,24.601387
1021,24.684259
1022,24.714411
1023,24.812540
1024,24.851679
1025,24.984442
1026,24.846209
1027,24.742254
1028,24.795715
1029,24.862585
1030,24.809341
1031,24.939739
1032,24.807413
1033,25.041494
1034,24.915529
1035,24.757166
1036,24.846476
1037,25.135822
1038,24.501734
1039,24.577244
1040,24.739910
1041,24.405386
1042,24.794189
1043,25.098711
1044,24.864986
1045,24.777239
1046,25.011585
1047,25.008713
1048,24.862421
1049,24.855480
1050,25.050272
1051,24.927547
1052,24.838194
1053,24.888952
1054,25.046375
1055,24.794184
1056,25.094885
1057,24.817305
1058,25.014019
1059,24.998896
1060,25.167875
1061,24.656200
1062,24.826347
1063,24.830698
1064,25.005470
1065,24.930187
1066,24.979469
1067,25.039648
1068,24.824411
1069,24.819685
1070,24.915674
1071,24.542246
1072,24.730303
1073,24.869381
1074,24.911983
1075,24.964962
1076,24.963705
1077,24.905661
1078,24.685442
1079,24.432945
1080,24.387922
1081,24.611761
1082,24.820389
1083,25.201180
1084,24.586060
1085,24.913887
1086,24.843004
1087,24.828402
1088,24.863194
1089,24.699360
1090,24.696802
1091,24.827768
1092,24.654179
1093,24.845268
1094,24.508295
1095,24.762341
1096,24.935389
1097,24.970987
1098,24.679134
1099,24.757046
1100,24.641550
1101,24.823673
1102,24.898653
1103,24.803043
1104,24.709915
1105,24.972763
1106,25.047354
1107,24.694483
1108,24.877209
1109,24.932203
1110,24.817499
1111,24.691879
1112,24.906567
1113,24.776972
1114,24.779627
1115,24.901592
1116,24.854574
1117,24.804537
1118,24.600843
1119,24.870350
1120,24.874592
1121,24.717442
1122,24.739689
1123,24.681063
1124,24.753263
1125,24.849051
1126,24.640656
1127,24.990702
1128,24.958597
1129,24.820995
1130,24.692123
1131,24.767227
1132,24.779320
1133,24.691128
1134,25.034496
1135,25.003687
1136,25.237148
1137,25.115427
1138,24.744036
1139,24.899294
1140,24.901014
1141,24.952335
1142,24.798271
1143,24.881088
1144,24.817543
1145,24.784899
1146,24.752760
1147,24.768391
1148,24.859959
1149,24.976986
1150,24.902746
1151,24.731009
1152,24.895824
1153,24.926676
1154,24.930170
1155,24.811363
1156,24.620396
1157,24.818287
1158,25.100727
1159,25.015827
1160,24.879263
1161,24.934782
1162,24.913681
1163,24.868290
1164,24.770639
1165,24.695942
1166,24.614597
1167,24.784130
1168,24.828468
1169,24.836548
1170,24.989006
1171,24.953835
1172,24.613503
1173,25.174879
1174,24.731705
1175,24.512899
1176,24.628937
1177,24.856386
1178,24.542746
1179,24.627943
1180,24.694267
1181,25.044014
1182,24.419394
1183,24.832890
1184,25.154085
1185,24.770239
1186,25.096685
1187,24.869171
1188,24.952950
1189,24.680670
1190,24.868059
1191,24.881229
1192,25.023108
1193,24.923050
1194,24.900179
1195,24.767412
1196,24.942122
1197,25.014463
1198,24.920471
1199,24.964256
1200,24.784037
1201,24.702461
1202,24.525892
1203,25.049170
1204,24.806692
1205,24.776617
1206,24.907904
1207,25.003382
1208,24.799114
1209,24.820457
1210,24.933941
1211,24.874163
1212,25.005033
1213,25.044481
1214,24.729229
1215,24.665903
1216,24.882856
1217,24.978783
1218,24.940990
1219,24.637838
1220,24.801533
1221,24.959105
1222,25.175945
1223,24.891296
1224,24.868275
1225,24.902075
1226,25.124922
1227,25.105320
1228,25.082273
1229,24.918585
1230,24.979862
1231,25.119987
1232,24.786551
1233,24.801804
1234,24.652920
1235,24.687307
1236,25.075653
1237,24.972523
1238,24.751610
1239,24.604481
1240,24.715250
1241,24.978336
1242,24.539988
1243,24.603903
1244,24.923677
1245,24.915092
1246,24.992441
1247,24.866575
1248,25.031664
1249,24.870857
1250,24.915298
1251,25.140028
1252,25.113449
1253,24.928425
1254,24.946728
1255,24.764994
1256,25.074369
1257,24.924692
1258,24.805967
1259,24.654320
1260,24.957439
1261,24.908459
1262,24.759117
1263,25.007227
1264,25.141451
1265,24.834047
1266,24.858335
1267,24.980053
1268,24.952436
1269,25.153513
1270,24.801609
1271,24.700224
1272,24.889006
1273,24.902124
1274,25.021036
1275,24.971277
1276,24.807880
1277,24.688450
1278,24.905754
1279,24.948265
1280,24.710264
1281,24.948526
1282,25.041096
1283,24.936388
1284,24.892864
1285,24.862535
1286,24.845106
1287,24.944103
1288,24.896267
1289,25.036287
1290,24.806236
1291,24.700041
1292,24.954105
1293,24.896887
1294,25.079952
1295,24.912304
1296,24.931408
1297,25.018114
1298,25.174467
1299,24.899982
1300,25.065159
1301,24.726385
1302,24.745937
1303,24.908289
1304,25.035555
1305,24.961296
1306,24.978376
1307,25.142071
1308,24.781176
1309,24.882233
1310,25.054018
1311,24.910410
1312,24.682961
1313,24.960346
1314,24.940773
1315,24.892536
1316,24.772676
1317,24.960987
1318,24.852196
1319,24.614561
1320,24.873764
1321,25.104580
1322,24.792107
1323,24.762245
1324,24.937286
1325,24.754484
1326,24.911430
1327,25.197031
1328,25.263830
1329,24.832541
1330,24.898869
1331,25.298475
1332,25.078318
1333,25.144779
1334,25.048100
1335,25.087021
1336,25.250488
1337,25.023825
1338,24.958223
1339,24.943892
1340,25.176315
1341,25.101379
1342,24.700382
1343,24.818293
1344,25.016489
1345,24.767811
1346,24.872271
1347,24.868797
1348,25.022631
1349,25.152733
1350,24.859955
1351,24.921230
1352,25.247383
1353,24.881561
1354,24.688728
1355,24.977936
1356,25.128124
1357,24.895447
1358,24.679989
1359,24.864258
1360,24.937986
1361,25.071634
1362,24.984604
1363,24.922812
1364,24.853453
1365,24.808670
1366,25.190710
1367,25.034424
1368,24.911421
1369,25.269228
1370,24.894215
1371,24.964367
1372,24.980158
1373,24.797293
1374,24.800102
1375,24.866213
1376,25.094742
1377,24.831827
1378,24.572878
1379,24.819323
1380,25.022245
1381,24.756218
1382,24.871389
1383,25.052519
1384,24.948195
1385,24.933960
1386,25.053383
1387,25.097445
1388,25.021193
1389,25.005043
1390,24.922544
1391,24.896069
1392,24.853962
1393,24.853601
1394,25.001434
1395,25.266092
1396,24.984365
1397,25.130795
1398,24.845942
1399,25.062376
1400,25.071934
1401,24.951982
1402,25.163532
1403,25.011269
1404,25.144958
1405,25.007343
1406,24.772257
1407,24.823563
1408,25.071466
1409,24.974190
1410,25.039482
1411,24.850437
1412,25.144159
1413,24.981874
1414,24.816916
1415,25.181086
1416,24.778904
1417,24.927771
1418,25.100000
1419,25.238087
1420,24.899719
1421,24.998220
1422,25.042276
1423,25.009386
1424,25.084732
1425,25.079256
1426,25.092865
1427,24.878054
1428,24.906601
1429,25.092911
1430,24.940018
1431,24.923523
1432,24.882849
1433,25.121803
1434,25.085297
1435,24.937614
1436,25.100851
1437,25.139210
1438,25.145779
1439,24.905098
1440,25.089893
1441,25.051989
1442,24.953194
1443,24.826141
1444,25.066841
1445,24.587542
1446,24.986559
1447,24.947823
1448,25.189535
1449,24.688293
1450,24.939596
1451,24.994606
1452,25.082424
1453,24.984013
1454,25.057899
1455,25.187754
1456,25.027805
1457,25.188267
1458,25.006721
1459,24.911932
1460,24.882750
1461,24.934696
1462,24.911085
1463,24.907455
1464,25.044319
1465,25.107855
1466,25.258373
1467,24.976549
1468,24.825069
1469,25.035843
1470,25.039299
1471,24.781473
1472,24.907543
1473,24.994770
1474,24.777557
1475,24.969831
1476,25.137241
1477,24.734455
1478,25.049892
1479,25.077814
1480,25.198996
1481,24.773336
1482,24.885201
1483,25.026194
1484,24.933542
1485,24.870239
1486,24.873709
1487,25.158001
1488,24.771660
1489,25.091105
1490,24.918478
1491,25.160656
1492,25.039759
1493,24.951649
1494,25.127228
1495,24.906590
1496,25.229183
1497,25.043079
1498,24.889439
1499,25.035276
1500,24.990536
1501,24.988407
1502,25.107599
1503,25.042280
1504,24.908783
1505,24.955788
1506,24.841478
1507,25.234531
1508,24.916224
1509,24.581295
1510,24.940706
1511,25.028925
1512,24.903254
1513,24.976002
1514,24.963539
1515,24.861671
1516,24.837307
1517,25.103306
1518,25.175173
1519,25.228277
1520,24.862528
1521,25.205473
1522,24.901524
1523,24.813034
1524,24.926338
1525,24.931505
1526,25.205210
1527,25.014076
1528,24.880894
1529,25.083286
1530,25.171476
1531,25.146561
1532,24.887531
1533,25.074070
1534,25.094013
1535,25.060686
1536,25.158131
1537,25.028868
1538,25.198101
1539,25.086843
1540,24.906981
1541,25.054567
1542,25.233055
1543,24.992264
1544,24.921167
1545,24.928198
1546,25.142044
1547,25.204861
1548,25.094114
1549,25.028254
1550,25.055542
1551,24.832766
1552,24.888176
1553,24.905399
1554,25.146372
1555,25.104984
1556,25.312937
1557,24.972233
1558,24.805815
1559,24.781729
1560,25.153158
1561,24.981342
1562,24.702868
1563,24.658817
1564,25.010090
1565,25.115824
1566,24.972198
1567,25.067379
1568,24.868576
1569,24.824306
1570,24.763971
1571,24.982037
1572,24.983955
1573,24.978456
1574,24.802258
1575,25.119804
1576,25.160646
1577,24.812847
1578,25.041967
1579,25.027954
1580,25.031265
1581,24.775885
1582,24.890926
1583,25.177666
1584,24.984682
1585,25.012690
1586,25.092951
1587,25.039614
1588,24.934008
1589,24.998220
1590,25.148781
1591,25.293793
1592,25.017721
1593,25.168154
1594,25.058441
1595,25.235212
1596,25.133495
1597,25.454105
1598,24.853712
1599,24.936256
1600,24.931826
1601,25.094698
1602,24.836058
1603,25.026966
1604,25.120672
1605,24.877039
1606,24.771582
1607,24.917658
1608,24.790548
1609,24.717182
1610,24.918674
1611,24.559422
1612,25.023548
1613,24.989031
1614,25.093094
1615,24.938742
1616,24.780676
1617,24.840883
1618,25.293655
1619,25.120304
1620,24.934429
1621,25.008402
1622,25.211235
1623,25.126463
1624,24.801001
1625,24.905714
1626,25.199818
1627,24.958292
1628,25.040264
1629,24.906330
1630,24.944773
1631,25.074305
1632,25.196388
1633,24.752911
1634,24.824675
1635,25.229826
1636,25.127291
1637,24.672457
1638,24.975277
1639,25.172449
1640,24.800524
1641,24.790930
1642,25.055525
1643,24.948933
1644,24.777594
1645,25.030468
1646,25.099777
1647,24.840372
1648,24.885567
1649,24.805691
1650,24.943180
1651,24.859934
1652,25.048838
1653,24.654066
1654,24.811268
1655,25.210051
1656,24.833504
1657,24.787235
1658,25.013756
1659,24.909338
1660,24.919794
1661,25.067989
1662,25.017807
1663,25.009338
1664,25.152231
1665,25.034767
1666,25.126060
1667,25.080685
1668,25.338566
1669,25.187344
1670,25.145746
1671,25.098358
1672,25.306711
1673,25.139484
1674,25.263142
1675,25.306688
1676,25.009544
1677,24.896883
1678,25.121704
1679,25.086716
1680,25.130836
1681,25.132284
1682,25.128014
1683,25.227951
1684,25.270021
1685,24.910631
1686,25.157530
1687,25.124676
1688,25.064394
1689,24.914579
1690,25.035501
1691,25.098022
1692,25.016052
1693,25.076286
1694,24.896994
1695,25.154905
1696,24.853052
1697,25.010687
1698,25.199238
1699,24.877565
1700,25.017769
1701,25.135927
1702,25.027954
1703,24.872374
1704,25.074604
1705,24.959429
1706,24.978689
1707,25.106871
1708,25.224323
1709,24.965813
1710,24.962194
1711,25.181602
1712,25.105928
1713,24.849478
1714,25.060738
1715,24.888670
1716,24.802219
1717,24.995176
1718,24.931959
1719,24.913818
1720,25.109575
1721,25.174305
1722,24.930695
1723,24.969509
1724,25.125608
1725,25.149855
1726,25.164087
1727,25.219561
1728,24.936119
1729,25.147495
1730,24.985533
1731,25.033682
1732,24.986626
1733,24.890438
1734,25.196371
1735,25.083118
1736,25.091934
1737,25.050259
1738,25.088968
1739,24.932842
1740,25.242374
1741,24.712069
1742,25.038858
1743,25.012859
1744,24.877497
1745,24.983063
1746,25.059935
1747,25.143991
1748,24.791681
1749,24.704514
1750,24.886629
1751,25.209118
1752,24.687437
1753,25.018972
1754,24.904274
1755,25.094362
1756,25.032185
1757,24.928755
1758,24.958847
1759,25.275913
1760,24.891008
1761,24.979643
1762,25.082777
1763,25.123816
1764,24.877367
1765,25.083023
1766,25.194180
1767,25.180569
1768,25.002037
1769,25.097080
1770,25.020187
1771,25.216934
1772,25.024954
1773,25.091940
1774,25.074699
1775,25.242502
1776,25.107643
1777,25.126673
1778,25.067329
1779,25.288595
1780,25.140249
1781,25.217295
1782,25.014101
1783,24.948086
1784,25.115906
1785,25.123075
1786,25.227703
1787,24.868567
1788,25.269705
1789,24.818335
1790,25.037722
1791,25.284607
1792,25.071114
1793,25.209257
1794,25.180254
1795,25.161543
1796,25.121347
1797,25.036692
1798,25.112911
1799,24.941771
1800,25.100054
1801,25.068460
1802,25.073374
1803,25.155092
1804,25.219902
1805,25.203217
1806,25.270351
1807,24.843971
1808,25.101564
1809,24.948799
1810,25.081568
1811,25.152008
1812,25.065702
1813,25.134752
1814,25.339773
1815,25.042379
1816,24.838192
1817,25.355082
1818,25.118654
1819,25.174248
1820,25.404957
1821,24.791365
1822,25.014769
1823,25.131754
1824,25.233902
1825,25.047331
1826,25.155554
1827,25.236168
1828,25.160061
1829,25.328472
1830,25.194815
1831,25.131466
1832,25.358667
1833,25.114199
1834,25.429968
1835,25.261353
1836,25.193466
1837,24.995794
1838,25.103294
1839,25.099897
1840,24.844086
1841,24.998154
1842,25.347071
1843,24.937912
1844,25.032753
1845,25.086102
1846,25.050905
1847,24.970716
1848,24.932156
1849,25.100445
1850,25.178059
1851,25.244127
1852,25.011631
1853,25.250639
1854,24.965508
1855,24.793280
1856,25.203241
1857,25.121292
1858,25.171156
1859,25.068777
1860,24.834406
1861,25.194092
1862,25.023626
1863,25.313652
1864,25.170898
1865,25.062876
1866,24.983555
1867,25.032379
1868,25.096525
1869,25.139559
1870,25.207148
1871,25.127502
1872,25.394579
1873,25.209650
